CODIGO_FILIAL;TICKET;DATA_VENDA;ITEM;TERMINAL;LANCAMENTO_CAIXA;NUMERO_CUPOM_FISCAL;PERIODO_FECHAMENTO;VENDEDOR;VENDEDOR_APELIDO;PRODUTO;DESC_PRODUTO;COR_PRODUTO;TAMANHO;QTDE;QTDE_LIQUIDA;QTDE_TROCA;VALOR_LIQUIDO_VENDA;VALOR_TROCA;VALOR_DESCONTOS;VALOR_PAGO;VALOR_FRETE;VALOR_VENDA_BRUTA;TIPO_PRODUTO;TABELA_MEDIDAS;GRUPO_PRODUTO;SUBGRUPO_PRODUTO;COLECAO;GRADE;LINHA;GRIFFE;CARTELA;REFER_FABRICANTE;MODELAGEM;FABRICANTE;ESTILISTA;MODELISTA;TAM;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO;COD_CATEGORIA;CATEGORIA_PRODUTO;SUBCATEGORIA_PRODUTO
4047;11360;17/12/2025;2;1;17CP013;9788;1;5087;LARISSE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4082_V2   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9722;10/09/2025;1;1;109P00B;8492;1;4918;MARLUCE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9417;15/08/2025;4;1;158P004;8215;1;4452;GISLEY                   ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4082_V2   ;1;1;1;0;42,99;0;91;4299;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;9903;24/09/2025;6;1;249P005;8657;1;4918;MARLUCE                  ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4082_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;10854;23/11/2025;1;1;23BP004;10854;1;3871;OMNI                     ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;35,12;0;0;3512;0;3512;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;2;HOMEM                    ;HOMEM                    
4047;11475;23/12/2025;1;1;23CP006;11475;1;3871;OMNI                     ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4083_V2   ;1;1;1;0;26,31;0;0;2631;0;2631;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;11475;23/12/2025;2;1;23CP006;11475;1;3871;OMNI                     ;DCZ065      ;CALZINO GLITTER LOOSE                   ;4733_V3   ;1;1;1;0;26,31;0;0;2631;0;2631;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ065                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9079;25/07/2025;7;1;257P007;7923;1;3552;SAMIA                    ;DCZ066      ;CALZINO VELATO LOOSE                    ;5457_V2   ;1;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9739;11/09/2025;2;1;119P010;8509;1;3552;SAMIA                    ;DCZ066      ;CALZINO VELATO LOOSE                    ;5456_V2   ;1;1;1;0;43,21;0;69;4321;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;10496;30/10/2025;5;1;30AP005;10496;1;3871;OMNI                     ;DCZ066      ;CALZINO VELATO LOOSE                    ;5455_V2   ;1;1;1;0;43,9;0;0;4390;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;8961;17/07/2025;3;1;177P00C;7817;1;4452;GISLEY                   ;DCZ066      ;CALZINO VELATO LOOSE                    ;5455_V2   ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;8961;17/07/2025;8;1;177P00C;7817;1;4452;GISLEY                   ;DCZ066      ;CALZINO VELATO LOOSE                    ;5455_V2   ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;8961;17/07/2025;5;1;177P00C;7817;1;4452;GISLEY                   ;DCZ066      ;CALZINO VELATO LOOSE                    ;5455_V2   ;1;1;1;0;42,92;0;98;4292;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9417;15/08/2025;6;1;158P004;8215;1;4452;GISLEY                   ;DCZ066      ;CALZINO VELATO LOOSE                    ;5457_V2   ;1;1;1;0;42,99;0;91;4299;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;10360;22/10/2025;10;1;22AP00D;9017;1;4741;ANA LÚCIA                ;DCZ066      ;CALZINO VELATO LOOSE                    ;5457_V2   ;1;1;1;0;43,51;0;39;4351;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;10054;02/10/2025;2;1;02AP010;8790;1;3552;SAMIA                    ;DCZ066      ;CALZINO VELATO LOOSE                    ;5457_V2   ;1;1;1;0;43,9;0;0;4390;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;10449;27/10/2025;1;1;27AP005;10449;1;3871;OMNI                     ;DCZ066      ;CALZINO VELATO LOOSE                    ;5455_V2   ;1;1;1;0;73,75;0;0;4390;2985;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;10449;27/10/2025;2;1;27AP005;10449;1;3871;OMNI                     ;DCZ066      ;CALZINO VELATO LOOSE                    ;5457_V2   ;1;1;1;0;73,74;0;0;4390;2984;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;11156;06/12/2025;1;1;06CP00E;9630;1;4918;MARLUCE                  ;DCZ066      ;CALZINO VELATO LOOSE                    ;5456_V2   ;1;1;1;0;0,98;0;2;98;0;1;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ066                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;10134;07/10/2025;1;1;07AP00D;10134;1;3871;OMNI                     ;DCZ067      ;CALZINO FIOCCHI                         ;5458_V2   ;1;1;1;0;23,69;0;0;2369;0;2369;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ067                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9461;19/08/2025;2;1;198P005;8254;1;3552;SAMIA                    ;DCZ067      ;CALZINO FIOCCHI                         ;5459_V2   ;1;1;1;0;43,76;0;14;4376;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ067                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9339;10/08/2025;4;1;108P00A;8152;1;4452;GISLEY                   ;DCZ067      ;CALZINO FIOCCHI                         ;5459_V2   ;1;1;1;0;43,31;0;59;4331;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ067                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9339;10/08/2025;6;1;108P00A;8152;1;4452;GISLEY                   ;DCZ067      ;CALZINO FIOCCHI                         ;5458_V2   ;1;1;1;0;43,31;0;59;4331;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ067                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9666;05/09/2025;3;1;059P012;8439;1;4918;MARLUCE                  ;DCZ067      ;CALZINO FIOCCHI                         ;5458_V2   ;1;1;1;0;42,85;0;105;4285;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ067                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9408;14/08/2025;6;1;148P00E;8207;1;3552;SAMIA                    ;DCZ067      ;CALZINO FIOCCHI                         ;5459_V2   ;1;1;1;0;42,81;0;109;4281;0;4390;PRODUTO ACABADO          ;;CALZE E COLLANT          ;CALZECOLL CALZINI        ;1;TU CLZ CALZE-GAMBALETTI D;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DCZ067                   ;;CALZEDONIA S.P.A.        ;                         ;                         ;TU      ;1;SENHORA                  ;SENHORA                  ;;;
4047;9805;16/09/2025;5;1;169P009;8569;1;3552;SAMIA                    ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;945_V2    ;1;1;1;0;63,96;0;94;6396;0;6490;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;;;
4047;10167;09/10/2025;4;1;09AP007;8876;1;5087;LARISSE                  ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;019_V6    ;2;1;1;0;64,48;0;42;6448;0;6490;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;;;
4047;10215;12/10/2025;2;1;12AP004;8909;1;4918;MARLUCE                  ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;904_V4    ;2;1;1;0;64,9;0;0;6490;0;6490;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;;;
4047;7911;13/05/2025;5;1;135P011;6858;1;3552;SAMIA                    ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;904_V4    ;1;1;1;0;63,92;0;98;6392;0;6490;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;;;
4047;10185;10/10/2025;1;1;10AP008;8890;1;5087;LARISSE                  ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;019_V6    ;1;1;1;0;64,9;0;0;6490;0;6490;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;;;
4047;10377;23/10/2025;18;1;23AP00D;9026;1;5087;LARISSE                  ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;019_V6    ;1;1;1;0;64,36;0;54;6436;0;6490;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;36-38   ;1;SENHORA                  ;SENHORA                  ;;;
4047;11514;24/12/2025;2;1;24CP007;9910;1;4918;MARLUCE                  ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;016       ;2;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;;;
4047;11514;24/12/2025;7;1;24CP007;9910;1;4918;MARLUCE                  ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;042_V3    ;2;1;1;0;64,46;0;44;6446;0;6490;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;;;
4047;11559;27/12/2025;1;1;27CP00D;9951;1;5087;LARISSE                  ;DL0085A     ;COSTA CACHEMIRE DONNA LUNGO             ;945_V2    ;2;1;1;0;0,99;0;1;99;0;1;PRODUTO ACABADO          ;;CALZINI                  ;LUNGO                    ;2;36-38 39-41 CLZ CALZE    ;CALZEDONIA               ;INTIMISSIMI ( IN )       ;      ;DL0085A                  ;;CALZEDONIA S.P.A.        ;                         ;                         ;39-41   ;1;SENHORA                  ;SENHORA                  ;;;
